date,sunrise_hour,sunset_hour,daylength
2007-05-08,6,17,11
2007-05-09,6,17,11
2007-05-10,6,17,11
2007-05-11,6,17,11
2007-05-12,6,17,11
2007-05-13,6,17,11
2007-05-14,6,17,11
2007-05-15,6,17,11
2007-05-16,6,17,11
2007-05-17,6,17,11
2007-05-18,6,17,11
2007-05-19,7,17,10
2007-05-20,7,17,10
2007-05-21,7,17,10
2007-05-22,7,17,10
2007-05-23,7,16,9
2007-05-24,7,16,9
2007-05-25,7,16,9
2007-05-26,7,16,9
2007-05-27,7,16,9
2007-05-28,7,16,9
2007-05-29,7,16,9
2007-05-30,7,16,9
2007-05-31,7,16,9
2007-06-01,7,16,9
2007-06-02,7,16,9
2007-06-03,7,16,9
2007-06-04,7,16,9
2007-06-05,7,16,9
2007-06-06,7,16,9
2007-06-07,7,16,9
2007-06-08,7,16,9
2007-06-09,7,16,9
2007-06-10,7,16,9
2007-06-11,7,16,9
2007-06-12,7,16,9
2007-06-13,7,16,9
2007-06-14,7,16,9
2007-06-15,7,16,9
2007-06-16,7,16,9
2007-06-17,7,16,9
2007-06-18,7,16,9
2007-06-19,7,16,9
2007-06-20,7,16,9
2007-06-21,7,16,9
2007-06-22,7,16,9
2007-06-23,7,16,9
2007-06-24,7,16,9
2007-06-25,7,16,9
2007-06-26,7,16,9
2007-06-27,7,16,9
2007-06-28,7,16,9
2007-06-29,7,16,9
2007-06-30,7,16,9
2007-07-01,7,16,9
2007-07-02,7,16,9
2007-07-03,7,16,9
2007-07-04,7,16,9
2007-07-05,7,16,9
2007-07-06,7,16,9
2007-07-07,7,16,9
2007-07-08,7,17,10
2007-07-09,7,17,10
2007-07-10,7,17,10
2007-07-11,7,17,10
2007-07-12,7,17,10
2007-07-13,7,17,10
2007-07-14,7,17,10
2007-07-15,7,17,10
2007-07-16,7,17,10
2007-07-17,7,17,10
2007-07-18,7,17,10
2007-07-19,7,17,10
2007-07-20,7,17,10
2007-07-21,7,17,10
2007-07-22,7,17,10
2007-07-23,7,17,10
2007-07-24,7,17,10
2007-07-25,7,17,10
2007-07-26,7,17,10
2007-07-27,7,17,10
2007-07-28,7,17,10
2007-07-29,7,17,10
2007-07-30,7,17,10
2007-07-31,7,17,10
2007-08-01,7,17,10
2007-08-02,7,17,10
2007-08-03,7,17,10
2007-08-04,7,17,10
2007-08-05,7,17,10
2007-08-06,7,17,10
2007-08-07,6,17,11
2007-08-08,6,17,11
2007-08-09,6,17,11
2007-08-10,6,17,11
2007-08-11,6,17,11
2007-08-12,6,17,11
2007-08-13,6,17,11
2007-08-14,6,17,11
2007-08-15,6,17,11
2007-08-16,6,17,11
2007-08-17,6,17,11
2007-08-18,6,17,11
2007-08-19,6,17,11
2007-08-20,6,17,11
2007-08-21,6,17,11
2007-08-22,6,17,11
2007-08-23,6,17,11
2007-08-24,6,17,11
2007-08-25,6,17,11
2007-08-26,6,17,11
2007-08-27,6,17,11
2007-08-28,6,17,11
2007-08-29,6,17,11
2007-08-30,6,17,11
2007-08-31,6,17,11
2007-09-01,6,17,11
2007-09-02,6,17,11
2007-09-03,6,17,11
2007-09-04,6,17,11
2007-09-05,6,17,11
2007-09-06,6,17,11
2007-09-07,6,17,11
2007-09-08,6,17,11
2007-09-09,6,17,11
2007-09-10,6,17,11
2007-09-11,6,17,11
2007-09-12,6,17,11
2007-09-13,6,17,11
2007-09-14,6,17,11
2007-09-15,6,17,11
2007-09-16,6,17,11
2007-09-17,6,17,11
2007-09-18,6,17,11
2007-09-19,6,17,11
2007-09-20,5,17,12
2007-09-21,5,17,12
2007-09-22,5,18,13
2007-09-23,5,18,13
2007-09-24,5,18,13
2007-09-25,5,18,13
2007-09-26,5,18,13
2007-09-27,5,18,13
2007-09-28,5,18,13
2007-09-29,5,18,13
2007-09-30,5,18,13
2007-10-01,5,18,13
2007-10-02,5,18,13
2007-10-03,5,18,13
2007-10-04,5,18,13
2007-10-05,5,18,13
2007-10-06,5,18,13
2007-10-07,5,18,13
2007-10-08,5,18,13
2007-10-09,5,18,13
2007-10-10,5,18,13
2007-10-11,5,18,13
2007-10-12,5,18,13
2007-10-13,5,18,13
2007-10-14,5,18,13
2007-10-15,5,18,13
2007-10-16,5,18,13
2007-10-17,5,18,13
2007-10-18,5,18,13
2007-10-19,5,18,13
2007-10-20,5,18,13
2007-10-21,5,18,13
2007-10-22,5,18,13
2007-10-23,5,18,13
2007-10-24,5,18,13
2007-10-25,5,18,13
2007-10-26,5,18,13
2007-10-27,5,18,13
2007-10-28,6,19,13
2007-10-29,6,19,13
2007-10-30,6,19,13
2007-10-31,6,19,13
2007-11-01,5,19,14
2007-11-02,5,19,14
2007-11-03,5,19,14
2007-11-04,5,19,14
2007-11-05,5,19,14
2007-11-06,5,19,14
2007-11-07,5,19,14
2007-11-08,5,19,14
2007-11-09,5,19,14
2007-11-10,5,19,14
2007-11-11,5,19,14
2007-11-12,5,19,14
2007-11-13,5,19,14
2007-11-14,5,19,14
2007-11-15,5,19,14
2007-11-16,5,19,14
2007-11-17,5,19,14
2007-11-18,5,19,14
2007-11-19,5,19,14
2007-11-20,5,19,14
2007-11-21,5,19,14
2007-11-22,5,20,15
2007-11-23,5,20,15
2007-11-24,5,20,15
2007-11-25,5,20,15
2007-11-26,5,20,15
2007-11-27,5,20,15
2007-11-28,5,20,15
2007-11-29,5,20,15
2007-11-30,5,20,15
2007-12-01,5,20,15
2007-12-02,5,20,15
2007-12-03,5,20,15
2007-12-04,5,20,15
2007-12-05,5,20,15
2007-12-06,5,20,15
2007-12-07,5,20,15
2007-12-08,5,20,15
2007-12-09,5,20,15
2007-12-10,5,20,15
2007-12-11,5,20,15
2007-12-12,5,20,15
2007-12-13,5,20,15
2007-12-14,5,20,15
2007-12-15,5,20,15
2007-12-16,5,20,15
2007-12-17,5,20,15
2007-12-18,5,20,15
2007-12-19,5,20,15
2007-12-20,5,20,15
2007-12-21,5,20,15
2007-12-22,5,20,15
2007-12-23,5,20,15
2007-12-24,5,20,15
2007-12-25,5,20,15
2007-12-26,5,20,15
2007-12-27,5,20,15
2007-12-28,5,20,15
2007-12-29,5,20,15
2007-12-30,5,20,15
2007-12-31,5,20,15
